,text,time,sentiment
60,"The second game of the  semi-final between  and  will happen in less than 12 hours. Will France, the world's champion get to the final to defend their title or the Moroccan keep their historic run on going?Website:  ",2022-12-14 07:14:05+00:00,0.82016855
61,"Hi friends, I'm selling off (2x) tickets  for WC semi-final Morocco vs France..Anyone interested should kindly dm me     ",2022-12-14 07:11:53+00:00,0.99996495
62,Predict the match            ,2022-12-14 07:07:25+00:00,0.9751671
63,Two African Teams Playing against each other Today Which one do you think will make it to the final ?Like for Morocco or Retweet for France            ,2022-12-14 07:06:58+00:00,0.8136074
64,Can't sleep too excited for this game!!  need a big win from Morocco     ,2022-12-14 07:02:23+00:00,0.89480585
65,Morocco  coach  is serious about beating  in  tomorrow at 1 pm!      ,2022-12-14 07:01:30+00:00,0.21020278
66,"Today's FIFA World Cup Semi-Final: France vs Morocco Who will join Argentina in the final? Will it be the holders, or the surprise package?            ",2022-12-14 07:00:01+00:00,0.9939803
67,RT : Will  join  in the Finals of  or will  spring another surprise?Who are you roo,2022-12-14 08:58:03+00:00,0.9976107
68,RT : World cup final or  ?  ,2022-12-14 08:46:02+00:00,0.929018
69,RT : World cup final or  ?  ,2022-12-14 08:41:56+00:00,0.929018
70,1 final clash to decide the final 2 Predict who will book their  to the summit clash           ,2022-12-14 08:39:48+00:00,0.20033023
71,RT : World cup final or  ?  ,2022-12-14 08:32:46+00:00,0.929018
72,"For latest news and game highlights, stay tuned to MYCT Super App- One app that fetches game news &amp; much more!Download the app:          ",2022-12-14 08:26:13+00:00,0.99988663
73,RT : Will the world cup fairy tale story continue? Will  beat  and make it to the final of ,2022-12-14 08:26:02+00:00,0.98481363
74,Predictions!!!! vs  We feel it's going to be another easy semifinal like first one.,2022-12-14 08:24:20+00:00,0.97926956
75,RT : Will the world cup fairy tale story continue? Will  beat  and make it to the final of ,2022-12-14 08:23:22+00:00,0.98481363
76,Will the world cup fairy tale story continue? Will  beat  and make it to the final of ,2022-12-14 08:22:41+00:00,0.9667828
77,"RT :  we are open from 12 noon to 2 pm and 5 pm to 11 pm, showing the    v  at 7 pm serv",2022-12-14 08:17:52+00:00,0.9931492
78," we are open from 12 noon to 2 pm and 5 pm to 11 pm, showing the    v  at 7 pm serving six Harvey`s bitter on tap here at the Hurst Arms in Eastbourne. ",2022-12-14 08:17:45+00:00,0.8235274
79,Predict the winner of today's semifinal match Morocco-France   at 10 pm!    ,2022-12-14 08:17:17+00:00,0.794153
80,Who do yo think going to the final in the world cup?         ,2022-12-14 08:16:42+00:00,0.99552995
81,"   Don't miss out on this fantastic project, be sure to check their Bio to get familiar with the amazing stuff they are building    ",2022-12-14 08:15:44+00:00,0.99994886
82,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 08:15:04+00:00,0.636587
83,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 08:13:33+00:00,0.636587
84,RT : What can I afford with $1500 a month? Lets find out .. *     ,2022-12-14 08:12:43+00:00,0.9960812
85,RT : What can I afford with $1500 a month? Lets find out .. *     ,2022-12-14 08:12:07+00:00,0.9960812
86,What can I afford with $1500 a month? Lets find out .. *                 ,2022-12-14 08:11:29+00:00,0.990868
87,RT : Our free football tip for today:France  Morocco ...provided by:   ,2022-12-14 08:09:38+00:00,0.9997247
88,It's  vs  in final !!! ,2022-12-14 08:08:31+00:00,0.17833199
89,RT : Here's my prediction. I think  will be World Cup 2022 champions!  ,2022-12-14 08:00:44+00:00,0.9999199
90, FRANCE - MOROCCO  PORTIMONENSE - GIL VICENTELet's see today's predictions on Helpbet!       ,2022-12-14 08:00:36+00:00,0.9998093
91,RT : Would you like to see an Argentina vs Morocco World Cup final?    ,2022-12-14 08:00:19+00:00,0.96507585
92," vs  Full Match &amp;    December 14, 2022 Semi Final            ",2022-12-14 09:51:39+00:00,0.9065967
93, is Ziyech fit enough? Will Ziyech and Boufal be able to get good crosses in for En-Nesyri ?  's midfielders look ordinary this world cup. 's ability to be the attacking playmaker will be thoroughly tested today. ,2022-12-14 09:46:41+00:00,0.008891402
94,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 09:44:05+00:00,0.636587
95," - Another big match is about to start, who's gonna make it to the  finals against Argentina?   ",2022-12-14 09:30:00+00:00,0.99365884
96,Lokmanyu takes another look at all the potential match-ups for this epic encounter Here are Lokmanyus  3 Betway Predictions for FRANCE  vs MOROCCO  Do you agree with his picks?     ,2022-12-14 09:30:00+00:00,0.9996755
97,"RT :   -    -  ,   -  Who gonna win?Comment your",2022-12-14 09:24:30+00:00,0.99981815
98,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom vs    ",2022-12-14 09:13:44+00:00,0.91361237
99,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom vs    ",2022-12-14 09:13:40+00:00,0.91361237
100, has been the biggest surprise of . Will they create another miracle against   Join us at:  Tutorial: $ELN $FTM   ,2022-12-14 09:00:02+00:00,0.9031068
101, Football Pixrel Stars  1/1        ,2022-12-14 10:57:59+00:00,0.91866815
102,"RT : Will  pull off the sensation today in the semifinals against ?  I will certainly follow it, the appropriate",2022-12-14 10:57:48+00:00,0.9998987
103,"RT : Tonight,  faces  for a place in the final of the  in .May the best win, but... ""Al",2022-12-14 10:56:00+00:00,0.8781981
104,RT : Save this tweet  is going to thrash  today and the victory will be rubbed in the face of people trying to li,2022-12-14 10:55:39+00:00,0.9993808
105,Who will win?  -                     ,2022-12-14 10:55:07+00:00,0.8797519
106,"Will  pull off the sensation today in the semifinals against ?  I will certainly follow it, the appropriate   is also secured for all cases   ",2022-12-14 10:49:16+00:00,0.9997342
107,"Tonight,  faces  for a place in the final of the  in .May the best win, but... ""Allez Les Bleus"" !As ambassador of France and eternal friend of Morocco, whatever the result may be, I will support the winner in the final!  ",2022-12-14 10:46:38+00:00,0.99975723
108,"RT : The   is coming to an end, Come together to predict these four teams, Which two will enter the final?",2022-12-14 10:45:53+00:00,0.54525703
109,"Today at   will play against , who do you think will win this game? According to the pick      ",2022-12-14 10:44:24+00:00,0.9525895
110, John R. Baldwin's picks from the first World Cup Semi-final between France - Morocco!     ,2022-12-14 10:43:58+00:00,0.99604213
111," bet of the day:  France  over -3,5 handicap corners  Marocco  (2,07)            ",2022-12-14 10:41:30+00:00,0.83493626
112,"  Today at 11 pm, UAE time.You can also lock your predictions now         ",2022-12-14 10:31:01+00:00,0.9997954
113,"I'm not an  fan, but i too  This time  for  I wish to see the final btw  &amp;  and  would raise the     ",2022-12-14 10:29:28+00:00,0.69055855
114,Can  do the impossible?  Or will  lead  to another final?     ,2022-12-14 10:26:37+00:00,0.96275824
115,RT : Who are you backing going into the semi-finals?  the bookmaker for serious bettors. Check the li,2022-12-14 10:24:18+00:00,0.9997342
116,RT : Who are you backing going into the semi-finals?  the bookmaker for serious bettors. Check the li,2022-12-14 10:23:51+00:00,0.9997342
117,France are chasing an immortality of their own                   ,2022-12-14 10:20:44+00:00,0.8645668
118,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 10:16:52+00:00,0.636587
119,RT : Moroccan pages on Facebook threat with Attacking Sahrawi people (Polisario) in occupied Territories if Moroccan footb,2022-12-14 10:16:27+00:00,0.024119696
120,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom    ",2022-12-14 10:14:30+00:00,0.6329737
121,"RT : 's wife blames him for hasn't come to greet her first,&amp; always preceding his mom    ",2022-12-14 10:13:58+00:00,0.6329737
122,Watching the France VS Morocco match today like:         ,2022-12-14 10:13:36+00:00,0.99244
123,"RT :  we are open from 12 noon to 2 pm and 5 pm to 11 pm, showing the    v  at 7 pm serv",2022-12-14 10:05:27+00:00,0.9931492
124,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 10:03:24+00:00,0.636587
125, Who decided that the  players should wear PINK  boots?          ,2022-12-14 10:02:01+00:00,0.9365046
126, 10 FREE BET FOR THE   FRANCE - MOROCCO Click the link below to claim it!:           ,2022-12-14 10:00:46+00:00,0.99971193
127,RT : Moroccan pages on Facebook threat with Attacking Sahrawi people (Polisario) in occupied Territories if Moroccan footb,2022-12-14 10:00:14+00:00,0.024119696
128," v France have never lost against Morocco, all five of their previous encounters were friendlies (W3, D2). Do you see France as the favorite in tonight clash with Morocco or do you think that anything can happen?Lets have your view.   ",2022-12-14 10:00:00+00:00,0.99197537
129,Who is going to win the  ?    ,2022-12-14 11:59:21+00:00,0.8172568
130,NaijaBet's World Cup Outright Market Top Goal Scorer Messi @ 2.50Mbappe @ 1.80Giroud @ 11.00Alvarez @ 17.00No acct ?Sign up           ,2022-12-14 11:59:09+00:00,0.9974921
131,NaijaBet's World Cup Outright Market Winner Argentina @ 2.25Morocco @ 12.00France @ 1.85No acct ?Sign up            ,2022-12-14 11:57:53+00:00,0.9997607
132,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:57:20+00:00,0.636587
133,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:57:11+00:00,0.636587
134,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:56:43+00:00,0.636587
135,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:55:17+00:00,0.636587
136,Yikes!! I grew up in one country  and lived for many years as an adult  in the other! Who do I choose? I love them both!      ,2022-12-14 11:54:49+00:00,0.9859514
137, will go to Final  ,2022-12-14 11:53:52+00:00,0.21074007
138," Absolutely different class performance from  Pity you didnt get time in  particularly that 2nd half V , felt you couldve taken the game to them at 1-1! Always a   legend JM   ",2022-12-14 11:51:48+00:00,0.99736977
139,"RT : Ahead of the   match against ,   and  have been discussing the signif",2022-12-14 11:50:12+00:00,0.9997701
140,RT : Who becomes the champion of the   2022?Which team do you support?    ,2022-12-14 11:49:24+00:00,0.9981818
141,Whos winning the second   cup semi final game?   vs   Hope you will enjoy this  great game with a nice cold  or moooore !!Cheers !!    ,2022-12-14 11:45:35+00:00,0.99791664
142,"    will winI think Morocco's luck is running out, they will be beaten by the France team. The France team will come out with full force and press from the start, of course Morocco will only defend and rely on counterattacks. France is going to the Finals ",2022-12-14 11:42:48+00:00,0.6787498
143,RT : SEMIFINALS TOMORROW!    vs  Who's moving on to the  Finals?  ,2022-12-14 11:40:09+00:00,0.811391
144,Pick your winner for tonight's Semi Final?              ,2022-12-14 11:37:45+00:00,0.9991315
145,RT : Which team will win the World Cup?.     ,2022-12-14 11:36:56+00:00,0.81991637
146," As we know Maroco have a good result in WC2022 , but i Think France will be win and go to the finals . With the most stable performance team Mbappe + Giroud its so f**k insane..   Stake id : simon300892 ",2022-12-14 11:35:47+00:00,0.4130292
147,Who will make it to the final?Call 01 668 5481 to book your table for Sunday's game          ,2022-12-14 11:35:12+00:00,0.99546754
148,RT : Giroud... that's all....       ,2022-12-14 11:32:06+00:00,0.3780028
149, FRANCE - MOROCCO Which team will meet Argentina on Sunday in World Cup's Final?Check all the odds below::            ,2022-12-14 11:30:16+00:00,0.77892417
150," takes on  in   semi-final tonight. Whether Morocco wins or not, African barbarians will still burn cars and start rioting in European capitals after the game. Police prepares for hours of fighting in the streets of Paris and Brussels ",2022-12-14 11:29:57+00:00,0.5962456
151,Who will win?      ,2022-12-14 11:28:46+00:00,0.88809556
152,RT : Some People (Unironically) See Todays World Cup Game Between   and   as such: ,2022-12-14 11:27:52+00:00,0.5691614
153, Speedsters The fastest players in the World Cup:-  Sulemana-  Davies-  WilliamsTonights semi sees a mouthwatering clash between the two quickest players left - Hakimi &amp; Mbappe - who do you think will come out on top?      ,2022-12-14 11:23:53+00:00,0.43295068
154,Some People (Unironically) See Todays World Cup Game Between   and   as such:  ,2022-12-14 11:22:25+00:00,0.41760713
155,"RT : Tonight,  faces  for a place in the final of the  in .May the best win, but... ""Al",2022-12-14 11:21:15+00:00,0.8781981
156,"RT :  - Another big match is about to start, who's gonna make it to the  finals against Argentina? ",2022-12-14 11:18:54+00:00,0.9838154
157, poll:  vs  semifinal today at 11pm (UAE time) Who do you think will win? Comment below.         ,2022-12-14 11:17:18+00:00,0.9994305
158, | Will  beat  to reach the  final?     ,2022-12-14 11:15:53+00:00,0.70973074
159,No penalty  lost straight 1:2 to  ,2022-12-14 11:14:41+00:00,0.8992398
160,"RT : I'm not an  fan, but i too  This time  for  I wish to see the final btw  &amp;  and #",2022-12-14 11:13:12+00:00,0.49956912
161,RT : World cup final or  ?  ,2022-12-14 11:12:48+00:00,0.929018
162,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 11:09:40+00:00,0.636587
163,RT : Update      ,2022-12-14 11:07:15+00:00,0.9989249
164,"RT : Tonight,  faces  for a place in the final of the  in .May the best win, but... ""Al",2022-12-14 11:06:28+00:00,0.8781981
165,Who becomes the champion of the   2022?Which team do you support?        ,2022-12-14 11:05:18+00:00,0.9990689
166,"As an islamic country, we have the right to ask madame la premire dame to put on a scarf, just like you're asking Muslim women there to remove it, but you know what, we're not ash***es,      ",2022-12-14 11:01:43+00:00,0.9962608
167,"France have never lost against Morocco, with all five of their previous meetings coming in friendlies!Let's see Helpbet's game prediction below!       ",2022-12-14 11:00:34+00:00,0.9688107
168,Its  for a crackerjack of a contest as  &amp;  meet in the Semi Finals of  and also here's something for you to participate in &amp; win rewards Tap on the link to play       ,2022-12-14 11:00:13+00:00,0.9999231
169,"RT :  FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on ",2022-12-14 12:59:55+00:00,0.9997172
170,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:59:39+00:00,0.636587
171,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:59:01+00:00,0.636587
172,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 12:58:44+00:00,0.9998888
173, Morocco       TAG ,2022-12-14 12:55:58+00:00,0.8956574
174,Your Favourite Player?           ,2022-12-14 12:55:00+00:00,0.99202174
175,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:54:24+00:00,0.636587
176, Morocco       join in guys :  ,2022-12-14 12:53:59+00:00,0.97768193
177,Do you think Morocco will become the first African team to ever win the World Cup or will France become the first country to retain the World Cup title in 60 years?         ,2022-12-14 12:53:39+00:00,0.6129871
178,"   The project is the best.   All the completes wark.DONE ,, ",2022-12-14 12:53:02+00:00,0.9949014
179,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:52:59+00:00,0.636587
180,"The project is the best.   All the completes wark.DONE ,,  ",2022-12-14 12:52:57+00:00,0.9949014
181,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 12:52:13+00:00,0.9998888
182,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 12:52:07+00:00,0.9998888
183,RT : Some People (Unironically) See Todays World Cup Game Between   and   as such: ,2022-12-14 12:51:42+00:00,0.5691614
184,RT : FRANCE v MOROCCOSEMI FINAL 2World Cup Watchalong | Tonight @ 6.30pm with  &amp;  from,2022-12-14 12:50:24+00:00,0.9997044
185,Who are you cheering for tonight?   ,2022-12-14 12:50:07+00:00,0.99683774
186,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:49:26+00:00,0.636587
187,"Thu, 15th Dec 2022 | FIFA World Cup Qatar 2022sales1.com+917045946614+917045963530              ",2022-12-14 12:48:38+00:00,0.99955875
188,Happy Hump Day and Go !  ,2022-12-14 12:48:26+00:00,0.99934036
189,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:47:03+00:00,0.636587
190,RT : Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150,2022-12-14 12:46:36+00:00,0.9998888
191,Who do you think will win the semi-finals tomorrow? Comment your guesses and stand a chance to win eCash worth  Rs.150     ,2022-12-14 12:46:25+00:00,0.9997919
192,RT : Can  do the impossible?  Or will  lead  to another final?   ,2022-12-14 12:46:13+00:00,0.613333
193,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:43:55+00:00,0.636587
194,For love of the game that unites the world.France vs MoroccoWho will make it to the final?             ,2022-12-14 12:43:00+00:00,0.98823684
195,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:39:26+00:00,0.636587
196,RT : FRANCE v MOROCCOSEMI FINAL 2World Cup Watchalong | Tonight @ 6.30pm with  &amp;  from,2022-12-14 12:39:02+00:00,0.9997044
197,"RT :   1-2  In a tight game, France's disciplined defence won over Southgate's positional rotations in wi",2022-12-14 12:37:50+00:00,0.16593593
198," FIFA WORLD CUP  France vs Morocco  DECEMBER 14, 7:00 PM UTC Enjoy the game and choose your favorite on !         ",2022-12-14 12:33:46+00:00,0.9978116
199,RT : Ready for  Vs ?Write your prediction below  and received a private photo in DM! of the ,2022-12-14 12:33:39+00:00,0.99474007
200,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:33:27+00:00,0.636587
201,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:32:38+00:00,0.636587
202,WORLD CUP 2022 QATAR  INJURIES &amp; SUSPENSIONSFrance vs MoroccoDate: 14 December 2022Kick-off: 20:00      ,2022-12-14 12:32:37+00:00,0.83583057
203,"RT : The   is coming to an end, Come together to predict these four teams, Which two will enter the final?",2022-12-14 12:31:02+00:00,0.54525703
204,FRANCE v MOROCCOSEMI FINAL 2World Cup Watchalong | Tonight @ 6.30pm with  &amp;  from           ,2022-12-14 12:30:01+00:00,0.9994624
205,Three teams are left in the race to lift the trophy at the . Who is your pick now?         ,2022-12-14 12:29:23+00:00,0.89506775
206,History-making Morocco look to pull off another upset against holders France in the World Cup semi-finals on Wednesday with Argentina and Lionel Messi lying in wait for the winner.     ,2022-12-14 12:28:48+00:00,0.58859843
207,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:28:17+00:00,0.636587
208,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:27:44+00:00,0.636587
209,"I cant believe it, I never thought I would be saying it, Come this weekend, I will be cheering on   I really dont want Argentina to win the  bonne chance france. s'il vous plait, gagnez, je n'aime pas l'Argentine. Longue vie  la France.",2022-12-14 12:26:42+00:00,0.9987728
210,Which one you want to see in finals.?          ,2022-12-14 12:26:19+00:00,0.9508803
211,"  Comment the team you loved below: , , ,  + - Follow  &amp;   ",2022-12-14 12:25:04+00:00,0.9985447
212,"Cheering tonight for    Wishing  all the best in the  Semi-Final game against the Imazighen team of .. . . . . . . .Will be watching  ,,  ",2022-12-14 12:24:34+00:00,0.7450057
213,Do you want to know which team will win? or  FRANCE WINS (qualifies for the final).Follow us for more predictions.        ,2022-12-14 12:24:01+00:00,0.9998332
214,"Moroccans would love nothing more than to defeat their former coloniser,  in tonight's  semi finalI've backed the  from the beginning of the tournament Go  make us proudThe prayers of the whole  world are with you ",2022-12-14 12:22:56+00:00,0.95024943
215,"RT : 2.I suggested that  diverts its investments to countries that respect our sovereignty, culture, and values. Now",2022-12-14 12:22:43+00:00,0.7700971
216,"RT : 1. If  is so bad, why accept its energy and investments and generate incomes to such a state with bad ",2022-12-14 12:22:15+00:00,0.14767866
217,Lets see how we are going to wake up tomorrow morning   ,2022-12-14 12:21:44+00:00,0.92342174
218,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:19:47+00:00,0.636587
219,"RT : Ahead of the   match against ,   and  have been discussing the signif",2022-12-14 12:19:20+00:00,0.9997701
220,"RT : Winner Takes AllThe most crowded community will share a  of 15,000,000 $SHIB Rules:- Comment the team you",2022-12-14 12:17:57+00:00,0.636587
