,text,time
0,I would actually be okay with this. 3-4-2-1 would do us well. I'm just hoping he would use Pulisic and Gio as the twin 8's. Paredes could become a factor as a LWB. https://t.co/D63oah1ktH,2022-12-09 19:14:35+00:00
1,"RT @sul_sports: 🚨VICTORY🚨
🏀Sul Ross State 90, McMurry 83
⬇️SRSU stats⬇️
- Trey Nelson: 25 pts.
- Julian Paredes: 19 pts.
- Christian Nevare…",2022-12-09 19:14:16+00:00
2,"Sniping stocks, click to enter  https://t.co/WsnxUAvpZ8
@JooLuca48802176 @JuanGarciaRules @legendjane26 @Tony__Paredes @BlueHorseShoeTD @Purple_Puppy1 https://t.co/H9i1pKEEOi",2022-12-09 19:13:33+00:00
3,Paredes I miss you 😖,2022-12-09 19:24:56+00:00
4,"Mac Allister is absent. He needs to switch position with Enzo and get subbed for Paredes
#argentinavsnetherlands 
#Argentina 
#argvsned",2022-12-09 19:28:14+00:00
5,@Anna_96_10 Why don’t they put paredes man,2022-12-09 19:27:34+00:00
6,"Argentina look a lot more confident in build up with this 3 atb system, Paredes &amp; Di Maria for MacAllister &amp; Acuña at HT would make this work perfectly",2022-12-09 19:27:03+00:00
7,Paredes should be in this game…,2022-12-09 19:25:06+00:00
8,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:34:33+00:00
9,"Argentina have to bring Leandro Paredes in 2 half so that Enzo Fernandez can go up the pitch and play 
#FIFAWorldCup2022",2022-12-09 19:34:22+00:00
10,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:34:18+00:00
11,"Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GOF, we have gotten the entire law put on hold in the courts.

#Oregon https://t.co/WSYQBA1NIA",2022-12-09 19:33:57+00:00
12,paredes over de paul every day of the year,2022-12-09 19:33:02+00:00
13,paredes not starting still weird to me,2022-12-09 19:32:45+00:00
14,"for ETH the future, thank you @WaelElshrif9 @AliHass18921006 @jacobkearin @its_bitcoiner @paredes_altair @Zeus_Crypto0 @sinando23164269 @Serezha444 @Didar53975620 @HarishS64 @BTC77783846 @aw_awoo @mehdi63amini @ercan_elci https://t.co/uo3QXJ9XEb",2022-12-09 19:30:06+00:00
15,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:38:31+00:00
16,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:38:30+00:00
17,I need Paredes fit man wtf,2022-12-09 19:37:49+00:00
18,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:37:36+00:00
19,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:37:20+00:00
20,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:37:19+00:00
21,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:36:23+00:00
22,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:36:19+00:00
23,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:36:06+00:00
24,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:35:10+00:00
25,"@djruuh I've done that before. It was 2018 and I was buying 'my dad' an outlaw helmet. I wanted my pick of them all 😳 He then gifted it to Jon and I for Christmas. Picked Paredes, who was there so I had him sign the inside (poor guy, it was super awkward to do)",2022-12-09 19:42:48+00:00
26,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:41:04+00:00
27,omfg estoy escalando las paredes,2022-12-09 19:40:26+00:00
28,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:40:23+00:00
29,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:48:07+00:00
30,"@KaraboMafa The whole team lmao, Lo Celso, Guido &amp; Paredes are the tallest guys there 🤣",2022-12-09 19:48:07+00:00
31,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:47:44+00:00
32,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:47:06+00:00
33,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:46:38+00:00
34,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:45:45+00:00
35,"@AlbicelesteTalk Acunass off and Tagliafico on
Mc Allister off and Paredes on",2022-12-09 19:54:57+00:00
36,@AlbicelesteTalk Put Paredes on for Mac Allister imo,2022-12-09 19:54:16+00:00
37,Bring on Paredes for macallister por favor @lionel,2022-12-09 19:52:53+00:00
38,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:50:08+00:00
39,@ElCerebr0 Second half bring in Maria and Paredes because Netherlands are going to leave a high line. Julian and Di Maria should now wreak havoc with their runs in that big space. Paredes to steady the ship and do the long passes,2022-12-09 19:59:43+00:00
40,RT @ElCerebr0: This game is screaming for Di Maria and Paredes!!! Sorry guys that goal had me emotional no way I could tweet 🤣 VAMO POR MAS…,2022-12-09 19:58:50+00:00
41,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:58:01+00:00
42,"The game needs Di Maria man, paredes too. They need to control the midfield rn they're losing the midfield battle",2022-12-09 19:57:27+00:00
43,@totoscrib Need Paredes imo,2022-12-09 19:57:14+00:00
44,This game is screaming for Di Maria and Paredes!!! Sorry guys that goal had me emotional no way I could tweet 🤣 VAMO POR MAS LCDTM!!!,2022-12-09 19:56:36+00:00
45,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:56:35+00:00
46,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 19:55:54+00:00
47,@mygtvsports Angel Di Maria is badly needed in the 2nd half for Argentina. Paredes could also be introduced for vision and passing.,2022-12-09 19:55:52+00:00
48,@AlbicelesteTalk Put di maria on and Paredes on,2022-12-09 19:55:43+00:00
49,Paredes time?,2022-12-09 20:04:47+00:00
50,"Foyth LATERAL EZIQUERDA or Guido/Paredes LATERAL EZIQUERDA
GUIDO CENTRAL &amp; LICHA EZIQUERDA

SOLUTION ON
IT'S COOL
NOW MAKE CHANGES AND KEEP IT 
2 TIEMPO IN https://t.co/gT88qsJNBB",2022-12-09 20:04:12+00:00
51,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:03:52+00:00
52,RT @ElCerebr0: This game is screaming for Di Maria and Paredes!!! Sorry guys that goal had me emotional no way I could tweet 🤣 VAMO POR MAS…,2022-12-09 20:02:57+00:00
53,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:01:25+00:00
54,"Join the Christmas Wonderland Event in Brownsville. 🎅
Date: Dec 11, 2022 🎁
Time: 5:00 pm to 9:00 pm🔔
Location: 6305 Paredes Line Rd 
#GoodNeighbor #HappyHolidays https://t.co/TG1MyiVQKG",2022-12-09 20:00:45+00:00
55,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:00:30+00:00
56,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:09:32+00:00
57,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:07:23+00:00
58,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:14:13+00:00
59,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:13:31+00:00
60,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:12:38+00:00
61,RT @aryesh_10: PAREDES AND DI MARIA NEED TO COME ON ... SPECIALLY COZ OF THE YELLOW CARDS AND THEY ARE NEEDED IN HERE TOO,2022-12-09 20:11:06+00:00
62,PAREDES AND DI MARIA NEED TO COME ON ... SPECIALLY COZ OF THE YELLOW CARDS AND THEY ARE NEEDED IN HERE TOO,2022-12-09 20:10:13+00:00
63,@yourleastfavman Below par game. Paredes can’t do worse,2022-12-09 20:19:56+00:00
64,ACUNA OUT PAREDES IN!,2022-12-09 20:18:57+00:00
65,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:16:24+00:00
66,"If De Paul wasn’t Messi’s bodyguard, he would have never been on the teamsheet. Him starting over Paredes is wild",2022-12-09 20:24:06+00:00
67,We need Paredes and Dybala,2022-12-09 20:22:46+00:00
68,Replace him with paredes and Argentina is 3-0 up,2022-12-09 20:22:23+00:00
69,@lukeperry_sufc De Paul booking as well would of said paredes If he was on,2022-12-09 20:21:27+00:00
70,Naaa these people dey need Paredes for the game,2022-12-09 20:20:08+00:00
71,Paredes for Mac Allister will be a perfect substitution for this game,2022-12-09 20:20:06+00:00
72,"I like Paredes Enzo Allister midfield more it allows Enzo to go forward more 

Paredes is a better DM than Enzo also",2022-12-09 20:29:58+00:00
73,leandro paredes i just sat down and gave you a round of boos,2022-12-09 20:29:55+00:00
74,Enzo-Paredes-McAllister is what we all wanted from the beginning. let’s see,2022-12-09 20:29:53+00:00
75,Paredes is a criminally underrated baller,2022-12-09 20:29:52+00:00
76,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:29:49+00:00
77,@SarkinKaraye I hope Paredes turn up.,2022-12-09 20:29:48+00:00
78,@kshitijshah23 Paredes can't do what De Paul do,2022-12-09 20:29:48+00:00
79,"WORLD CUP
QF2 | 🇳🇱 The Netherlands vs 🇦🇷 Argentina

SUBSTITUTION
Argentina (66')

OFF: 07 Rodrigo de Paul

ON: 05 Leandro Paredes https://t.co/3J3lv8M0Cg",2022-12-09 20:29:46+00:00
80,"RT @reformacancha: Scaloni responde. Manda a Paredes en lugar de De Paul.

#NED 0⃣-1⃣ #ARG 

 #Qatar2022

⬇⬇
https://t.co/W8jcsUvpPN",2022-12-09 20:29:40+00:00
81,Paredes on?? https://t.co/PnMJ2j2zAz,2022-12-09 20:29:40+00:00
82,RT @iam_presider: Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial…,2022-12-09 20:29:38+00:00
83,"RT @golazoargentino: Change for Argentina - De Paul, who has put a real shift in despite coming into this as a bit of a doubt, replaced by…",2022-12-09 20:29:36+00:00
84,PAREDES IS ON??? LET'S GOOOO,2022-12-09 20:29:34+00:00
85,enzo fernandez another person who’s stocks rose see him keeping paredes out,2022-12-09 20:29:33+00:00
86,"Didn't even know Walter Samuel is on Argentina's coaching staff till I just saw him talking to Paredes. 

Walter Samuel na defence OG.",2022-12-09 20:29:32+00:00
87,"As much as I think De Paul hasn’t played that well, taking him off for Paredes is a downgrade I’m afraid",2022-12-09 20:29:30+00:00
88,Paredes on.. we may have a game,2022-12-09 20:29:29+00:00
89,Paredes for De Paul ? 💀 what kind of a change is that https://t.co/qSwyQvg3oN,2022-12-09 20:29:23+00:00
90,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:29:22+00:00
91,Paredes on The Dutch have a chance now,2022-12-09 20:29:22+00:00
92,Paredes on for RDP and that sound you hear is @dybalexa throwing her laptop against the wall.,2022-12-09 20:29:22+00:00
93,"Scaloni responde. Manda a Paredes en lugar de De Paul.

#NED 0⃣-1⃣ #ARG 

 #Qatar2022

⬇⬇
https://t.co/W8jcsUvpPN",2022-12-09 20:29:21+00:00
94,Paredes came on😍,2022-12-09 20:29:21+00:00
95,Paredes you better not sell,2022-12-09 20:29:20+00:00
96,RT @muhammadbutt: Paredes on means Mac will now be able to push forward. this is good. #ARG,2022-12-09 20:29:18+00:00
97,Paredes gotta work hard. His concentration is terrible also,2022-12-09 20:29:16+00:00
98,Oh Paredes is here. So they need that extra control in mid field considering Dutch made those changes. https://t.co/YDVcozWtMe,2022-12-09 20:29:16+00:00
99,"I'm afraid now. This Paredes substitution is gonna be the slow killer for the Dutch.
They look flat.

#NEDARG #FIFAWorldCup #Qatar2022",2022-12-09 20:29:15+00:00
100,Former Chievo legend Leandro Paredes into the match #FIFAWorldCup,2022-12-09 20:29:14+00:00
101,"RT @golazoargentino: Change for Argentina - De Paul, who has put a real shift in despite coming into this as a bit of a doubt, replaced by…",2022-12-09 20:29:13+00:00
102,PAREDES IN,2022-12-09 20:29:13+00:00
103,RT @iam_presider: Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial…,2022-12-09 20:29:12+00:00
104,"RT @golazoargentino: Change for Argentina - De Paul, who has put a real shift in despite coming into this as a bit of a doubt, replaced by…",2022-12-09 20:29:11+00:00
105,Paredes needs to put in a shift ere,2022-12-09 20:29:10+00:00
106,"RT @golazoargentino: Change for Argentina - De Paul, who has put a real shift in despite coming into this as a bit of a doubt, replaced by…",2022-12-09 20:29:08+00:00
107,Really Paredes?,2022-12-09 20:29:08+00:00
108,Paredes? Argentina is finished,2022-12-09 20:29:07+00:00
109,paredes hooootttt,2022-12-09 20:29:06+00:00
110,Paredes for not come fool like hw e fellow sarabia then soler fool for spain dema last match ooooo,2022-12-09 20:29:06+00:00
111,"Paredes is a very Simeone type player, the perfect player for a match like this.",2022-12-09 20:29:05+00:00
112,paredes subbed on... well,2022-12-09 20:29:02+00:00
113,Paredes mon chouchou,2022-12-09 20:29:01+00:00
114,paredes in but de paul out :’),2022-12-09 20:29:01+00:00
115,RT @Obey_Devi: No like dah sub deh at all but paredes a runner and him passing better than De Paul so let’s see,2022-12-09 20:29:00+00:00
116,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:28:59+00:00
117,Paredes is a good distributor. Might be good choice to exploit space all over the field,2022-12-09 20:28:58+00:00
118,Paredes the baller,2022-12-09 20:28:57+00:00
119,Bringing on Leandro Paredes is definitely a gamble from Scaloni. Obviously to have more control of the game,2022-12-09 20:28:57+00:00
120,paredes my mannnn,2022-12-09 20:28:55+00:00
121,"THANK YOU DE PAUL!

LET'S GO PAREDES",2022-12-09 20:28:54+00:00
122,"@Taldini_ Paredes will liberate Enzo, De Paul needs the rest",2022-12-09 20:28:54+00:00
123,Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial duels. Smart,2022-12-09 20:28:53+00:00
124,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:28:53+00:00
125,Thou paredes is better but should not have subbed off de paul atm certainly not with j a one goal lead,2022-12-09 20:28:52+00:00
126,De Paul is that guy you have around just because he’s aggressive. Started over Paredes? 🤣,2022-12-09 20:28:51+00:00
127,Paredes for De Paul I hope doesnt backfire,2022-12-09 20:28:50+00:00
128,@lioscaloni great move….only if #paredes can keep the hustle that #Depaul provides…..,2022-12-09 20:28:50+00:00
129,De Paul out as in comes Paredes 🇦🇷#FIFAWorldCup,2022-12-09 20:28:47+00:00
130,OMG PAREDES HIIII,2022-12-09 20:28:45+00:00
131,Welcome Paredes.    #FIFAWorldCup,2022-12-09 20:28:43+00:00
132,"Paredes ??
Van Gaal please start cooking",2022-12-09 20:28:38+00:00
133,"Scaloni really,Paredes by this time..",2022-12-09 20:28:38+00:00
134,At least Paredes can pass,2022-12-09 20:28:35+00:00
135,"DE PAUL OFF
PAREDES ON",2022-12-09 20:28:34+00:00
136,paredes in,2022-12-09 20:28:34+00:00
137,"De Paul is rightly subbed with Paredes. He has been exhausted.
#NEDARG",2022-12-09 20:28:34+00:00
138,"@BarcaUniversal unlike de paul, paredes actually knows how to play football.",2022-12-09 20:28:34+00:00
139,Paredes hay so good win Argentina,2022-12-09 20:28:34+00:00
140,"De Paul Off 
Paredes In 
#FIFAWorldCup",2022-12-09 20:28:33+00:00
141,omg leandro paredes hiiii ✨,2022-12-09 20:28:33+00:00
142,Paredes for put in proper shift. We dey do all hands on deck for here boss,2022-12-09 20:28:31+00:00
143,"@barcastuff_idn Paredes 🤩🤩
Better than Frenk......",2022-12-09 20:28:30+00:00
144,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:28:30+00:00
145,Paredes on? Netherlands just got their chance,2022-12-09 20:28:28+00:00
146,Paredes in advantage Netherlands,2022-12-09 20:28:25+00:00
147,Paredes on means Mac will now be able to push forward. this is good. #ARG,2022-12-09 20:28:25+00:00
148,"Paredes replaces De Paul.
Thank you for your good game, Messi's bodyguard 🙏🏾
Vamos Paredes!",2022-12-09 20:28:25+00:00
149,The key point is subbing in Paredes 🤪,2022-12-09 20:28:24+00:00
150,paredes yess daddy,2022-12-09 20:28:24+00:00
151,"66' Rodrigo De Paul is replaced with a bit of an injury, Leandro Paredes comes on in his place",2022-12-09 20:28:23+00:00
152,Thank you take De Paul out… Leo paredes baby!!!,2022-12-09 20:28:23+00:00
153,"De Paul off 
Paredes on https://t.co/5uuhLrFV4r",2022-12-09 20:28:21+00:00
154,Scaloni should have brought in Guido Rodriguez instead of paredes,2022-12-09 20:28:18+00:00
155,"Paredes is exactly what Arg need, incredible composure on the ball",2022-12-09 20:28:18+00:00
156,Paredes for what ?!!!!,2022-12-09 20:28:17+00:00
157,"66' - #ARG SUB:

Paredes comes on for De Paul.

🌐 https://t.co/hibb8lgo8P 

#SABCSportFootball | #Sisonke | #FIFAWorldCup https://t.co/YW14UPxH1b",2022-12-09 20:28:17+00:00
158,"De Paul coming off.

Leandro Paredes onto the field.",2022-12-09 20:28:14+00:00
159,Paredes is coming on!,2022-12-09 20:28:14+00:00
160,Good substitution this. Let Paredes play pivot.,2022-12-09 20:28:13+00:00
161,No like dah sub deh at all but paredes a runner and him passing better than De Paul so let’s see,2022-12-09 20:28:11+00:00
162,"I hate Luuk De Jong coming in now...... Damn! 🤦‍♂️ I must say, welldone Van. I love people who know what they're doing.

Hehehehe! Paredes is coming in for who? 🤔 Enzo?",2022-12-09 20:28:11+00:00
163,"Change for Argentina - De Paul, who has put a real shift in despite coming into this as a bit of a doubt, replaced by Leandro Paredes",2022-12-09 20:28:10+00:00
164,Love love love the Paredes sub here. Get some ball control and add some transition passing.,2022-12-09 20:28:10+00:00
165,Paredes ball,2022-12-09 20:28:08+00:00
166,como vas a ser tan lindo paredes i'm just a girl,2022-12-09 20:28:07+00:00
167,OMG PAREDES HIIII 😍😍😍😍😍😍😍,2022-12-09 20:28:07+00:00
168,PAREDES ??? omg argentina is about to lose,2022-12-09 20:28:05+00:00
169,Alright paredes let’s see,2022-12-09 20:28:05+00:00
170,Paredes ? nah we still in this,2022-12-09 20:28:04+00:00
171,"RT @GunOwners: Great commentary from GOA’s Sam Paredes on the spike in gun sales in Oregon.

Thankfully, in a lawsuit brought by GOA and GO…",2022-12-09 20:32:26+00:00
172,Paredes smh 🤦‍♂️,2022-12-09 20:32:22+00:00
173,"@Adheydayor Yup, for Paredes.",2022-12-09 20:32:13+00:00
174,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:32:09+00:00
175,"RT @reformacancha: Scaloni responde. Manda a Paredes en lugar de De Paul.

#NED 0⃣-1⃣ #ARG 

 #Qatar2022

⬇⬇
https://t.co/W8jcsUvpPN",2022-12-09 20:32:04+00:00
176,Leandro Paredes is replacing De Paul.,2022-12-09 20:32:00+00:00
177,paredes better run like de paul runs,2022-12-09 20:31:48+00:00
178,RT @iam_presider: Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial…,2022-12-09 20:31:39+00:00
179,RT @onthervnmvrvt: leandro paredes i just sat down and gave you a round of boos,2022-12-09 20:31:39+00:00
180,Paredes on advantage Holland,2022-12-09 20:31:17+00:00
181,"67' Substitution for Argentina, Leandro Paredes comes in for Rodrigo De Paul.
Netherlands 0-1 Argentina

@KBCChannel1 #WCikoKBC #QataaKuLose https://t.co/q697LSJo8H",2022-12-09 20:31:15+00:00
182,"#FIFAWorldCup #Qatar2022 

Changes for both the teams. Netherlands bring in Luuk De Jong for Daley Blind. Argentina sub Rodrigo de Paul for Leandro Paredes.

NED 0-1 ARG

LIVE: https://t.co/Zkhhch6gfH",2022-12-09 20:31:06+00:00
183,@Lekzy_r Paredes is way better,2022-12-09 20:31:05+00:00
184,@Starboyyyy10 To bring paredes,2022-12-09 20:30:59+00:00
185,RT @aspasfan: Enzo-Paredes-McAllister is what we all wanted from the beginning. let’s see,2022-12-09 20:30:53+00:00
186,PAREDES TR RE DOY,2022-12-09 20:30:45+00:00
187,RT @onthervnmvrvt: leandro paredes i just sat down and gave you a round of boos,2022-12-09 20:30:43+00:00
188,Paredes such a smart sub. Him &amp; Enzo should be able to add a lot of control and keep it at 1-0 with little opportunity for Netherlands to create danger,2022-12-09 20:30:39+00:00
189,Paredes in when you have to defend a lead…? Strange choice.,2022-12-09 20:30:28+00:00
190,RT @onthervnmvrvt: leandro paredes i just sat down and gave you a round of boos,2022-12-09 20:30:28+00:00
191,Paredes on so more eye candy for me 😋,2022-12-09 20:30:24+00:00
192,Substitution for Argentina now Paredes comes in for De Paul❗️ De Paul has played every minute of this World Cup up to this substitution #NEDARG #Qatar2022,2022-12-09 20:30:20+00:00
193,"RT @reformacancha: Scaloni responde. Manda a Paredes en lugar de De Paul.

#NED 0⃣-1⃣ #ARG 

 #Qatar2022

⬇⬇
https://t.co/W8jcsUvpPN",2022-12-09 20:30:17+00:00
194,"Paredes coming on, blessing in disguise for Netherlands",2022-12-09 20:30:15+00:00
195,Paredes comes on to replace De Paul for Argentina. Live betting: https://t.co/okavQds0nj #WorldCup  #ARGNED,2022-12-09 20:30:14+00:00
196,paredes on and enzo is free. hopefully we see control in possession too,2022-12-09 20:30:11+00:00
197,paredes what do you have for me,2022-12-09 20:30:11+00:00
198,"Netherlands 0-1 Argentina 
🔄 66' | Substitution -  Argentina. Leandro Paredes for Rodrigo De Paul.

Real time probabilities: NED 3.2% | ARG 96.8%

Get the fastest real-time scores and win probabilities for free in the Guru Game App! 
https://t.co/K2avcrAbN9",2022-12-09 20:30:03+00:00
199,RT @BarcaUniversal: 66' Leandro Paredes is replacing De Paul.,2022-12-09 20:39:52+00:00
200,RT @iam_presider: Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial…,2022-12-09 20:39:50+00:00
201,"@mineral_waters1 @BarcaUniversal ok im okay with being wrong about paredes, but god damn de paul is ass.",2022-12-09 20:37:56+00:00
202,"Paredes on and look at how much more settled Argentina look. Playing him against Croatia is mandatory. Same team, Paredes instead of Macalister",2022-12-09 20:37:43+00:00
203,@Sxheed_o Only blonde thugs from South America are Paredes and Vidal lmao,2022-12-09 20:35:34+00:00
204,RT @JuventusNation: Paredes on for RDP and that sound you hear is @dybalexa throwing her laptop against the wall.,2022-12-09 20:35:29+00:00
205,"Again, what was wrong with that slide tackle by Paredes 🤦‍♂️ #NEDARG #WorldCup2022 https://t.co/0A0VMB5omL",2022-12-09 20:44:56+00:00
206,Paredes breaking legs 🤣🤣🤣 https://t.co/iH6dpwLm4t,2022-12-09 20:44:48+00:00
207,paredes trynna distract the ref and opponents with his pretty face,2022-12-09 20:44:44+00:00
208,Thats a brilliant tackle by Paredes,2022-12-09 20:44:36+00:00
209,That's a great tackle by Paredes!,2022-12-09 20:44:18+00:00
210,what a nail paredes ahahah,2022-12-09 20:44:14+00:00
211,That tackle is beautiful from Paredes,2022-12-09 20:44:01+00:00
212,"Why is the ref blowing every a bit harder tackle on the ball as a foul
Paredes cleanly gets the ball and later catches the player with his chest and head in the momentum",2022-12-09 20:43:54+00:00
213,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:43+00:00
214,paredes is so fine,2022-12-09 20:43:38+00:00
215,That was a great tackle by Paredes 💪,2022-12-09 20:43:37+00:00
216,Mandatory Paredes yellow card. But this mf is beautiful.,2022-12-09 20:43:35+00:00
217,Clean tackle from Paredes imo,2022-12-09 20:43:32+00:00
218,Paredes kntl,2022-12-09 20:43:32+00:00
219,This ref is joking. Paredes got the ball there,2022-12-09 20:43:31+00:00
220,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:24+00:00
221,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:24+00:00
222,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:21+00:00
223,"Day 18
Quarter Finals 
Netherlands 🇳🇱 vs Argentina 🇦🇷

Argentina Substitution 🇦🇷:
🔴 R. De Paul
🟢 L. Paredes

#FIFAWorldCup #Qatar2022",2022-12-09 20:43:20+00:00
224,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:17+00:00
225,RT @iam_presider: Naa Scaloni is clever! Van Gaal brings on Luuk De Jong so he does with Paredes. To help Otamendi and Martinez with aerial…,2022-12-09 20:43:11+00:00
226,RT @RafaelH117: Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:43:05+00:00
227,"If all footballers were Leandro Paredes, nobody would watch football.",2022-12-09 20:43:04+00:00
228,"Argentina just subbed in Paredes, and I made the mistake of telling my 11 YO boy that his name, translated into English, means “walls”. 

Forgot that walls is code for another word that rhymes with it amongst his classmates 

#oops 
#WorldCup 
#Argentina",2022-12-09 20:43:01+00:00
229,How was that a foul on paredes w er,2022-12-09 20:43:00+00:00
230,Paredes haha what a tackle!,2022-12-09 20:42:58+00:00
231,Paredes just did his own version of saying hello in Argentinean 😂,2022-12-09 20:42:57+00:00
